metric,label
float,int
,C
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.010271964594721794,0
0.020543929189443588,0
0.03081589564681053,0
0.03081589564681053,0
0.03081589564681053,0
0.03081589564681053,0
0.03081589564681053,0
0.03081589564681053,0
0.03081589564681053,0
0.02071972005069256,0
0.01062354352325201,0
0.0005273683927953243,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.010762115940451622,0
0.021982653066515923,0
0.03358319029211998,0
0.04553164169192314,0
0.05736837163567543,0
0.06885718554258347,0
0.0803459957242012,0
0.09189888089895248,0
0.10358942300081253,0
0.11540459096431732,0
0.12721975147724152,0
0.1390349268913269,0
0.15066857635974884,0
0.16212069988250732,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.17308351397514343,0
0.16231507062911987,0
0.14999881386756897,0
0.13693855702877045,0
0.14715813100337982,0
0.1573777049779892,0
0.16759727895259857,0
0.17794427275657654,0
0.1882912665605545,0
0.19863826036453247,0
0.20913706719875336,0
0.21963588893413544,0
0.23013469576835632,0
0.2406335026025772,0
0.2511323094367981,0
0.2616311311721802,0
0.27257415652275085,0
0.283981055021286,0
0.2955425977706909,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.30573776364326477,0
0.29506832361221313,0
0.2843988835811615,0
0.27372944355010986,0
0.2630600035190582,0
0.2523905336856842,0
0.24172110855579376,0
0.2286091446876526,0
0.21730855107307434,0
0.21730855107307434,0
0.21730855107307434,0
0.21730855107307434,0
0.21730855107307434,0
0.22754359245300293,0
0.23814167082309723,0
0.24906501173973083,0
0.2605329155921936,0
0.27254536747932434,0
0.28455784916877747,0
0.2960791289806366,0
0.3075001835823059,0
0.3189212381839752,0
0.33034229278564453,0
0.341532438993454,0
0.35272255539894104,0
0.36348477005958557,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.3738245666027069,0
0.36298054456710815,0
0.3519168198108673,0
0.34064429998397827,0
0.3291630446910858,0
0.31768181920051575,0
0.3065800964832306,0
0.3065800964832306,0
0.29595282673835754,0
0.28449055552482605,0
0.2719845473766327,0
0.2594405710697174,0
0.24668782949447632,0
0.23412486910820007,0
0.2213531732559204,0
0.20861893892288208,0
0.1958603709936142,0
0.1833776980638504,0
0.1719057708978653,0
0.16082222759723663,0
0.14952458441257477,0
0.1382269412279129,0
0.1265409290790558,0
0.11429227143526077,0
0.10109259933233261,0
0.0877186581492424,0
0.07421007007360458,0
0.06090029701590538,0
0.0473707877099514,0
0.03384127467870712,0
0.020092027261853218,0
0.006342779844999313,0
0.0,0
0.0,0
0.013155240565538406,0
0.02782415971159935,0
0.04226740449666977,0
0.05896740406751633,0
0.07566740363836288,0
0.09236740320920944,0
0.109067402780056,0
0.12576740980148315,0
0.1424674093723297,0
0.15916740894317627,0
0.17586740851402283,0
0.19256740808486938,0
0.2090969979763031,0
0.22562658786773682,0
0.24232658743858337,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
0.2585983872413635,0
