timestamp,mellow
1438295248748899,0.21913303434848785
1438295248815852,0.21913303434848785
1438295248896604,0.21913303434848785
1438295249032007,0.21913303434848785
1438295249114214,0.20778964459896088
1438295249182257,0.19534341990947723
1438295249331908,0.18100662529468536
1438295249397700,0.16493681073188782
1438295249546276,0.14823681116104126
1438295249632010,0.1315368115901947
1438295249698644,0.11483681201934814
1438295249847641,0.09813681244850159
1438295249913954,0.08143681287765503
1438295249988790,0.06473681330680847
1438295250150248,0.04817149043083191
1438295250213916,0.031875524669885635
1438295250280066,0.017569059506058693
1438295250431295,0.0059083919040858746
1438295250498602,0.0
1438295250649499,0.0
1438295250731284,0.0
1438295250797355,0.0
1438295250949502,0.0
1438295251014656,0.0
1438295251081468,0.0
1438295251229573,0.0
1438295251315125,0.0
1438295251380599,0.0
1438295251531903,0.0
1438295251595723,0.0
1438295251748755,0.0
1438295251830005,0.0
1438295251898521,0.0
1438295252075536,0.0
1438295252113344,0.0
1438295252179657,0.0
1438295252332459,0.0
1438295252413431,0.0
1438295252491418,0.0
1438295252632416,0.0
1438295252719013,0.0
1438295252846301,0.0
1438295252913788,0.0
1438295252999817,0.0
1438295253150529,0.0
1438295253215095,0.0
1438295253282902,0.0
1438295253430836,0.0
1438295253499080,0.0
1438295253581793,0.0
1438295253732261,0.0
1438295253796055,0.0
1438295253946330,0.0
1438295254012715,0.0
1438295254098653,0.0
1438295254246304,0.0
1438295254314342,0.0
1438295254381770,0.0
1438295254529996,0.0
1438295254596531,0.0
1438295254681370,0.0
1438295254831972,0.0
1438295254896569,0.0
1438295255046132,0.0
1438295255113466,0.0
1438295255197293,0.0
1438295255346289,0.0
1438295255414989,0.0
1438295255480589,0.0
1438295255630134,0.0
1438295255696447,0.0
1438295255849434,0.0
1438295255930609,0.0
1438295255996481,0.0
1438295256148716,0.0
1438295256214970,0.0
1438295256281915,0.0
1438295256430695,0.0
1438295256520153,0.0
1438295256580044,0.0
1438295256731235,0.0
1438295256796494,0.0
1438295256946408,0.0
1438295257013065,0.0
1438295257096642,0.0
1438295257244957,0.0
1438295257312461,0.0
1438295257380280,0.010104949586093426
1438295257529384,0.0213442575186491
1438295257614554,0.0337509885430336
1438295257679057,0.04653160274028778
1438295257841169,0.059230562299489975
1438295257898999,0.07192952185869217
1438295258046922,0.08462847769260406
1438295258112408,0.09715347737073898
1438295258198415,0.10884347558021545
1438295258344785,0.1209045872092247
1438295258412402,0.1338934749364853
1438295258484891,0.14719344675540924
1438295258631223,0.1603706181049347
1438295258697597,0.17354778945446014
1438295258779808,0.18691052496433258
1438295258929601,0.20063886046409607
1438295258995135,0.21399332582950592
1438295259146386,0.22685538232326508
1438295259212451,0.23921893537044525
1438295259297305,0.2512086033821106
1438295259448719,0.26245051622390747
1438295259513744,0.27301451563835144
1438295259580925,0.2833946645259857
1438295259750675,0.29428085684776306
1438295259795228,0.30579960346221924
1438295259879422,0.3184570074081421
1438295260029469,0.3313586115837097
1438295260095230,0.34314510226249695
1438295260247441,0.34314510226249695
1438295260312399,0.34314510226249695
1438295260397997,0.34314510226249695
1438295260531836,0.34314510226249695
1438295260613661,0.34314510226249695
1438295260681664,0.34314510226249695
1438295260829906,0.35324278473854065
1438295260894490,0.3635346591472626
1438295260980608,0.3738265037536621
1438295261130592,0.3839241862297058
1438295261197623,0.3940218687057495
1438295261345021,0.40431371331214905
1438295261411521,0.4153823256492615
1438295261495293,0.4270334839820862
1438295261628099,0.4388788342475891
1438295261713258,0.4497532546520233
1438295261779892,0.4497532546520233
1438295261929903,0.4497532546520233
1438295261993808,0.4497532546520233
1438295262079327,0.4497532546520233
1438295262211331,0.4497532546520233
1438295262310191,0.4497532546520233
1438295262445041,0.4497532546520233
1438295262511229,0.4497532546520233
1438295262596543,0.4497532546520233
1438295262730001,0.4497532546520233
1438295262813359,0.4497532546520233
1438295262892872,0.46041199564933777
1438295263027523,0.47153252363204956
1438295263095009,0.4824478030204773
1438295263179396,0.4927128553390503
1438295263311238,0.5029811859130859
1438295263395369,0.5135221481323242
1438295263545609,0.5239284634590149
1438295263610702,0.5342000722885132
1438295263677976,0.5445836782455444
1438295263830050,0.5553544163703918
1438295263911544,0.5662598609924316
1438295263986524,0.5778075456619263
1438295264129561,0.5901322960853577
1438295264195192,0.6029195785522461
1438295264279765,0.6155721545219421
1438295264412595,0.6283594369888306
1438295264495369,0.6410616040229797
1438295264629500,0.6536478400230408
1438295264711134,0.6655749082565308
1438295264777883,0.6765220165252686
1438295264927425,0.6867920756340027
1438295265012045,0.6867920756340027
1438295265080021,0.6867920756340027
1438295265231934,0.6867920756340027
1438295265293903,0.6867920756340027
1438295265377953,0.6867920756340027
1438295265514777,0.6867920756340027
1438295265593448,0.6761114001274109
1438295265726089,0.6645979881286621
1438295265811390,0.651437520980835
1438295265877384,0.6379603147506714
1438295266027397,0.6252155900001526
1438295266094918,0.6126173734664917
1438295266179676,0.600165605545044
1438295266327382,0.588006854057312
1438295266395761,0.5757015943527222
1438295266479124,0.5632498264312744
1438295266612038,0.5506515502929688
1438295266698274,0.53790682554245
1438295266827398,0.5251621007919312
1438295266909585,0.5124173760414124
1438295266979640,0.49967262148857117
1438295267127531,0.48692789673805237
1438295267196445,0.4741046726703644
1438295267281898,0.46230390667915344
1438295267431129,0.45150429010391235
1438295267496430,0.44070467352867126
1438295267561612,0.42975595593452454
1438295267711305,0.41827043890953064
1438295267795350,0.40615907311439514
1438295267927245,0.39433273673057556
1438295268012206,0.38293468952178955
1438295268082004,0.37240198254585266
1438295268227224,0.37240198254585266
1438295268293853,0.37240198254585266
1438295268377961,0.37240198254585266
1438295268528088,0.37240198254585266
1438295268594233,0.37240198254585266
1438295268746834,0.37240198254585266
1438295268810147,0.37240198254585266
1438295268893865,0.37240198254585266
1438295269026054,0.37240198254585266
1438295269111832,0.38280045986175537
1438295269177128,0.38280045986175537
1438295269351142,0.39283451437950134
1438295269392556,0.40306735038757324
1438295269480488,0.40306735038757324
1438295269609931,0.40306735038757324
1438295269693767,0.40306735038757324
1438295269843648,0.40306735038757324
1438295269912927,0.40306735038757324
1438295269990236,0.40306735038757324
1438295270128654,0.39283859729766846
1438295270211099,0.38240110874176025
1438295270281140,0.37191006541252136
1438295270428819,0.36141905188560486
1438295270494436,0.35092800855636597
1438295270579336,0.34088075160980225
1438295270708607,0.3304470181465149
1438295270795132,0.31817206740379333
1438295270926170,0.30385780334472656
1438295271012484,0.2895435094833374
1438295271079160,0.27522921562194824
1438295271226074,0.26076582074165344
1438295271313203,0.24630242586135864
1438295271379341,0.23183904588222504
1438295271526224,0.21737565100193024
1438295271595054,0.20306135714054108
1438295271661695,0.18934349715709686
1438295271809411,0.17607297003269196
1438295271912183,0.16280242800712585
1438295272025633,0.14953190088272095
1438295272108685,0.13661667704582214
1438295272179150,0.12408533692359924
1438295272332125,0.11249939352273941
1438295272410063,0.11249939352273941
1438295272478493,0.12354601174592972
1438295272626158,0.13687999546527863
1438295272692541,0.15145453810691833
1438295272759164,0.1664845496416092
1438295272909090,0.18166635930538177
1438295272995255,0.1971518099308014
1438295273124953,0.21278908848762512
1438295273211106,0.22840668261051178
1438295273276457,0.244178906083107
1438295273426712,0.26010575890541077
1438295273517406,0.2768057584762573
1438295273577601,0.2935057580471039
1438295273725893,0.31020575761795044
1438295273791852,0.326905757188797
1438295273866720,0.34360575675964355
1438295274011326,0.3603057563304901
1438295274092049,0.37700575590133667
1438295274226170,0.3937057554721832
1438295274308858,0.4104057550430298
1438295274376006,0.42710575461387634
1438295274527600,0.4438057541847229
1438295274594345,0.46050575375556946
1438295274677914,0.477205753326416
1438295274826373,0.4939057528972626
1438295274892516,0.5106057524681091
1438295274961172,0.5273057818412781
1438295275119296,0.5440057516098022
1438295275176546,0.5607057809829712
1438295275324969,0.5774057507514954
1438295275408530,0.5941057801246643
1438295275476625,0.6108057498931885
1438295275624938,0.6275057792663574
1438295275693824,0.6442057490348816
1438295275762328,0.6609057784080505
1438295275908038,0.6776057481765747
1438295275992652,0.6943057775497437
1438295276059226,0.7110057473182678
1438295276211175,0.7275753021240234
1438295276275148,0.7437230944633484
1438295276424318,0.7597341537475586
1438295276508591,0.7753313779830933
1438295276575145,0.7906339168548584
1438295276728125,0.8054088354110718
1438295276790789,0.8198525905609131
1438295276859248,0.8345869183540344
1438295277029893,0.850256085395813
1438295277095137,0.8659251928329468
1438295277159717,0.8814912438392639
1438295277308618,0.8969542384147644
1438295277376736,0.9117986559867859
1438295277528107,0.9259214997291565
1438295277607698,0.939631998538971
1438295277676601,0.9532007575035095
1438295277824948,0.9668738842010498
1438295277893340,0.9806143641471863
1438295277959165,0.9944605827331543
1438295278111750,1.0
1438295278190866,1.0
1438295278258189,1.0
1438295278410833,1.0
1438295278476455,1.0
1438295278624939,1.0
1438295278692547,1.0
1438295278775239,1.0
1438295278949952,1.0
1438295278991083,1.0
1438295279057769,1.0
1438295279214843,1.0
1438295279276971,1.0
1438295279360455,1.0
1438295279508190,1.0
1438295279590275,1.0
1438295279724769,1.0
1438295279793728,1.0
1438295279877141,1.0
1438295280027557,1.0
1438295280092491,1.0
1438295280157261,1.0
1438295280307189,1.0
1438295280375806,1.0
1438295280460210,1.0
1438295280607267,1.0
1438295280673986,0.9897859692573547
1438295280823619,0.9793026447296143
1438295280890686,0.9690203070640564
1438295280976637,0.9588179588317871
1438295281125450,0.9588179588317871
1438295281190551,0.9588179588317871
1438295281259273,0.9588179588317871
1438295281409230,0.9588179588317871
1438295281478541,0.9588179588317871
1438295281627999,0.9588179588317871
1438295281707501,0.9588179588317871
1438295281776503,0.9588179588317871
1438295281926180,0.9588179588317871
1438295281991331,0.9588179588317871
1438295282075867,0.9588179588317871
1438295282207390,0.9588179588317871
1438295282293205,0.9588179588317871
1438295282361103,0.9588179588317871
1438295282507596,0.9588179588317871
1438295282573848,0.9588179588317871
1438295282723783,0.948559582233429
1438295282795931,0.9375867247581482
1438295282875155,0.9258310198783875
1438295283023605,0.9130181074142456
1438295283091118,0.8999172449111938
1438295283160216,0.8864400386810303
1438295283308717,0.8728163838386536
1438295283432156,0.859046220779419
1438295283458101,0.8458619713783264
1438295283607303,0.8328242897987366
